Scorer_1,Scorer_2,Subject
-2.2495425802918648e-05,4.912343217303499e-06,-3.839824436762534e-05
3.4256993608506594e-07,4.912343217303404e-06,-3.83982443676253e-05
2.3180565675088522e-05,4.91234321730318e-06,-3.839824436762552e-05
-1.107642793341669e-05,8.678473017235646e-05,-3.8398244367625365e-05
1.1761567805586943e-05,8.678473017235653e-05,-3.839824436762544e-05
-2.249542580291877e-05,8.678473017235651e-05,-3.8398244367625555e-05
3.425699360850795e-07,8.678473017235654e-05,-3.839824436762538e-05
2.3180565675088658e-05,8.67847301723564e-05,-3.8398244367625535e-05
-1.1076427933416757e-05,-3.602385026022365e-05,-4.520644372358746e-05
1.1761567805586753e-05,-3.602385026022375e-05,-4.520644372358766e-05
-2.249542580291873e-05,-3.6023850260223594e-05,-4.520644372358749e-05
3.425699360849033e-07,-3.6023850260223676e-05,-4.520644372358753e-05
2.3180565675088942e-05,-3.6023850260223384e-05,-4.5206443723587184e-05
-1.1076427933416662e-05,4.584853669482997e-05,-4.5206443723587164e-05
1.1761567805586808e-05,4.5848536694829866e-05,-4.520644372358735e-05
-2.2495425802918675e-05,4.584853669482998e-05,-4.520644372358723e-05
3.4256993608501173e-07,4.584853669482997e-05,-4.520644372358718e-05
2.3180565675088536e-05,4.5848536694829744e-05,-4.52064437235874e-05
-1.1076427933416594e-05,-7.69600437377498e-05,-4.5206443723587015e-05
1.176156780558697e-05,-7.696004373774981e-05,-4.520644372358706e-05
-2.2495425802918905e-05,-7.696004373775007e-05,-4.520644372358738e-05
3.4256993608503883e-07,-7.69600437377498e-05,-4.520644372358707e-05
2.3180565675088644e-05,-7.696004373774999e-05,-4.52064437235871e-05
-1.1076427933416649e-05,4.912343217303119e-06,-4.520644372358746e-05
1.1761567805586808e-05,4.912343217302977e-06,-4.520644372358762e-05
-2.2495425802918526e-05,4.912343217303282e-06,-4.520644372358733e-05
3.4256993608501173e-07,4.912343217303106e-06,-4.5206443723587476e-05
2.31805656750887e-05,4.912343217303058e-06,-4.520644372358747e-05
-1.1076427933416703e-05,8.678473017235646e-05,-4.520644372358723e-05
1.1761567805587025e-05,8.678473017235662e-05,-4.52064437235872e-05
-2.2495425802918743e-05,8.678473017235643e-05,-4.520644372358738e-05
3.4256993608501173e-07,8.678473017235648e-05,-4.520644372358731e-05
2.318056567508878e-05,8.67847301723565e-05,-4.5206443723587266e-05
-1.1076427933416472e-05,-3.602385026022324e-05,-5.2014643079548936e-05
1.1761567805586903e-05,-3.602385026022329e-05,-5.2014643079549254e-05
-2.2495425802918878e-05,-3.602385026022354e-05,-5.20146430795494e-05
3.4256993608514725e-07,-3.602385026022327e-05,-5.201464307954906e-05
2.3180565675088712e-05,-3.602385026022326e-05,-5.201464307954917e-05
-1.1076427933416662e-05,4.584853669482967e-05,-5.201464307954934e-05
1.176156780558674e-05,4.5848536694829677e-05,-5.201464307954958e-05
-2.2495425802918526e-05,4.5848536694829914e-05,-5.201464307954926e-05
3.425699360849846e-07,4.58485366948297e-05,-5.201464307954938e-05
2.3180565675088685e-05,4.584853669482981e-05,-5.201464307954942e-05
-1.1076427933416716e-05,-7.696004373775012e-05,-5.2014643079549234e-05
1.176156780558674e-05,-7.696004373775008e-05,-5.201464307954939e-05
-2.2495425802918716e-05,-7.696004373775002e-05,-5.201464307954929e-05
3.425699360849575e-07,-7.696004373775007e-05,-5.201464307954925e-05
2.318056567508855e-05,-7.696004373775006e-05,-5.2014643079549295e-05
-1.1076427933416703e-05,4.912343217303011e-06,-5.201464307954945e-05
1.176156780558674e-05,4.9123432173030175e-06,-5.2014643079549634e-05
-2.2495425802918743e-05,4.912343217303092e-06,-5.201464307954948e-05
3.425699360849575e-07,4.912343217303038e-06,-5.2014643079549464e-05
2.3180565675088848e-05,4.91234321730337e-06,-5.2014643079549254e-05
-1.1076427933416608e-05,8.678473017235648e-05,-5.2014643079549085e-05
1.1761567805586848e-05,8.678473017235651e-05,-5.2014643079549336e-05
-2.2495425802918648e-05,8.678473017235654e-05,-5.2014643079549234e-05
3.4256993608512015e-07,8.678473017235657e-05,-5.2014643079549166e-05
2.3180565675088576e-05,8.678473017235646e-05,-5.201464307954942e-05
-1.1076427933416662e-05,-3.6023850260223215e-05,-5.882284243551113e-05
1.176156780558678e-05,-3.602385026022321e-05,-5.882284243551138e-05
-2.249542580291862e-05,-3.6023850260223296e-05,-5.882284243551114e-05
3.4256993608503883e-07,-3.602385026022312e-05,-5.882284243551117e-05
2.318056567508855e-05,-3.602385026022348e-05,-5.882284243551134e-05
-1.1076427933416703e-05,4.5848536694829805e-05,-5.882284243551144e-05
1.1761567805586753e-05,4.584853669482985e-05,-5.882284243551162e-05
-2.2495425802918648e-05,4.5848536694829724e-05,-5.882284243551144e-05
3.4256993608497107e-07,4.584853669482987e-05,-5.882284243551145e-05
2.3180565675088875e-05,4.5848536694829893e-05,-5.8822842435511284e-05
-1.1076427933416622e-05,-7.69600437377501e-05,-5.882284243551144e-05
1.1761567805586753e-05,-7.696004373775011e-05,-5.882284243551166e-05
-2.2495425802918404e-05,-7.696004373775002e-05,-5.882284243551128e-05
3.4256993608497107e-07,-7.69600437377501e-05,-5.8822842435511534e-05
2.3180565675088685e-05,-7.69600437377503e-05,-5.8822842435511473e-05
-1.1076427933416486e-05,4.912343217303553e-06,-5.882284243551114e-05
1.1761567805586862e-05,4.912343217303478e-06,-5.8822842435511406e-05
-2.2495425802918838e-05,4.912343217303092e-06,-5.8822842435511494e-05
3.4256993608509304e-07,4.912343217303512e-06,-5.8822842435511236e-05
2.3180565675088793e-05,4.91234321730337e-06,-5.882284243551119e-05
-1.1076427933416703e-05,8.678473017235643e-05,-5.882284243551137e-05
1.1761567805586753e-05,8.678473017235648e-05,-5.882284243551161e-05
-2.2495425802918472e-05,8.678473017235651e-05,-5.882284243551125e-05
3.425699360849575e-07,8.678473017235646e-05,-5.882284243551151e-05
2.3180565675088848e-05,8.678473017235648e-05,-5.8822842435511324e-05
